domain,canonical_url,category,source,selection_method,selection_timestamp
saint-gobain.com,https://saint-gobain.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sanofi.com,https://sanofi.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
schneider-electric.com,https://schneider-electric.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
seiko.co.jp,https://seiko.co.jp,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
shell.com,https://shell.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
siemens.com,https://siemens.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
singtel.com,https://singtel.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
softbank.jp,https://softbank.jp,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sony.com,https://sony.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
springernature.com,https://springernature.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
st.com,https://st.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
stellantis.com,https://stellantis.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
t-mobile.com,https://t-mobile.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
taylorandfrancis.com,https://taylorandfrancis.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
telefónica.com,https://telefónica.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
telstra.com.au,https://telstra.com.au,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
texas-instruments.com,https://texas-instruments.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
thalesgroup.com,https://thalesgroup.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
thomsonreuters.com,https://thomsonreuters.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
toshiba.com,https://toshiba.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
totalenergies.com,https://totalenergies.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
toyota.com,https://toyota.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
unilever.com,https://unilever.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
verizon.com,https://verizon.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
vodafone.com,https://vodafone.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
volkswagen.com,https://volkswagen.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
volvocars.com,https://volvocars.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wiley.com,https://wiley.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wolterskluwer.com,https://wolterskluwer.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
xerox.com,https://xerox.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
yamaha.com,https://yamaha.com,Long-running companies,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
allegro.cc,https://allegro.cc,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
apache.org,https://apache.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
apachefriends.org,https://apachefriends.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
archlinux.org,https://archlinux.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
audacityteam.org,https://audacityteam.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
bind9.net,https://bind9.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
blender.org,https://blender.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
busybox.net,https://busybox.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
caddy.community,https://caddy.community,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
centos.org,https://centos.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
cinnamon-spices.linuxmint.com,https://cinnamon-spices.linuxmint.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
clojure.org,https://clojure.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
coreboot.org,https://coreboot.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
curl.se,https://curl.se,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
cvshome.org,https://cvshome.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
cygwin.com,https://cygwin.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
darktable.org,https://darktable.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
debian.org,https://debian.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
dosbox.com,https://dosbox.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
dragonflybsd.org,https://dragonflybsd.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
elixir-lang.org,https://elixir-lang.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
emacs.org,https://emacs.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
enlightenment.org,https://enlightenment.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
erlang.org,https://erlang.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
fedoraproject.org,https://fedoraproject.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ffmpeg.org,https://ffmpeg.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-001.net,https://foss-001.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-003.net,https://foss-003.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-005.net,https://foss-005.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-007.net,https://foss-007.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-009.net,https://foss-009.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-011.net,https://foss-011.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-013.net,https://foss-013.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-015.net,https://foss-015.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
foss-017.net,https://foss-017.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
freebsd.org,https://freebsd.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
freecad.org,https://freecad.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
freedesktop.org,https://freedesktop.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
freedos.org,https://freedos.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
gcc.gnu.org,https://gcc.gnu.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
gentoo.org,https://gentoo.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
geogebra.org,https://geogebra.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
gimp.org,https://gimp.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
git-scm.com,https://git-scm.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
gnome.org,https://gnome.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
gnu.org,https://gnu.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
gnupg.org,https://gnupg.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
godotengine.org,https://godotengine.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
golang.org,https://golang.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
grass.osgeo.org,https://grass.osgeo.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
haiku-os.org,https://haiku-os.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
handbrake.fr,https://handbrake.fr,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
haproxy.org,https://haproxy.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
haskell.org,https://haskell.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
illumos.org,https://illumos.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
inkscape.org,https://inkscape.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
isc.org,https://isc.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
isocpp.org,https://isocpp.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
julialang.org,https://julialang.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
kde.org,https://kde.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
kernel.org,https://kernel.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
kicad.org,https://kicad.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
kodi.tv,https://kodi.tv,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
krita.org,https://krita.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
libretro.com,https://libretro.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
libsdl.org,https://libsdl.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
lighttpd.net,https://lighttpd.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
llvm.org,https://llvm.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
lua.org,https://lua.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
lxde.org,https://lxde.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
lyx.org,https://lyx.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mamedev.org,https://mamedev.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mariadb.org,https://mariadb.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mate-desktop.org,https://mate-desktop.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
maxima.sourceforge.net,https://maxima.sourceforge.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mercurial-scm.org,https://mercurial-scm.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mesa3d.org,https://mesa3d.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
miktex.org,https://miktex.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mingw-w64.org,https://mingw-w64.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mongodb.com,https://mongodb.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mplayerhq.hu,https://mplayerhq.hu,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mpv.io,https://mpv.io,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
musl.libc.org,https://musl.libc.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
mysql.com,https://mysql.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
nano-editor.org,https://nano-editor.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
neovim.io,https://neovim.io,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
netbsd.org,https://netbsd.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
nginx.org,https://nginx.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
nmap.org,https://nmap.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ocaml.org,https://ocaml.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
octave.org,https://octave.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ogre3d.org,https://ogre3d.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
openbsd.org,https://openbsd.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
openscad.org,https://openscad.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
openssh.com,https://openssh.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
openssl.org,https://openssl.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
openstreetmap.org,https://openstreetmap.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
opensuse.org,https://opensuse.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
openvpn.net,https://openvpn.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
openwrt.org,https://openwrt.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
opnsense.org,https://opnsense.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
osgeo.org,https://osgeo.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
perl.org,https://perl.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
pfsense.org,https://pfsense.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
php.net,https://php.net,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
postgresql.org,https://postgresql.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-002.org,https://project-002.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-004.org,https://project-004.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-006.org,https://project-006.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-008.org,https://project-008.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-010.org,https://project-010.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-012.org,https://project-012.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-014.org,https://project-014.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
project-016.org,https://project-016.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
python.org,https://python.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
qemu.org,https://qemu.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
qgis.org,https://qgis.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
r-project.org,https://r-project.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
rawtherapee.com,https://rawtherapee.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
reactos.org,https://reactos.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
redhat.com,https://redhat.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
redis.io,https://redis.io,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
retroarch.com,https://retroarch.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ruby-lang.org,https://ruby-lang.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
rust-lang.org,https://rust-lang.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sagemath.org,https://sagemath.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
scala-lang.org,https://scala-lang.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
scummvm.org,https://scummvm.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
slackware.com,https://slackware.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sourceware.org,https://sourceware.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
sqlite.org,https://sqlite.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
subversion.apache.org,https://subversion.apache.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tcl.tk,https://tcl.tk,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
tcpdump.org,https://tcpdump.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
texlive.org,https://texlive.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
truenas.com,https://truenas.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
u-boot.org,https://u-boot.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ubuntu.com,https://ubuntu.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
uclibc.org,https://uclibc.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
valgrind.org,https://valgrind.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
videolan.org,https://videolan.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
vim.org,https://vim.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
virtualbox.org,https://virtualbox.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wayland.freedesktop.org,https://wayland.freedesktop.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wget.org,https://wget.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
winehq.org,https://winehq.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wireguard.com,https://wireguard.com,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
wireshark.org,https://wireshark.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
x.org,https://x.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
xfce.org,https://xfce.org,Open-source/project sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
68k.news,https://68k.news,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
aaronsw.com,https://aaronsw.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
accessone.com,https://accessone.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
airmail.net,https://airmail.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
alaska.com,https://alaska.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
alaska.net,https://alaska.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
alaska.org,https://alaska.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
alaskaone.com,https://alaskaone.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
aloha.com,https://aloha.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
aloha.net,https://aloha.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
antirez.com,https://antirez.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
apenwarr.ca,https://apenwarr.ca,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
astralcodexten.com,https://astralcodexten.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
beepbop.com,https://beepbop.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
berkshirehathaway.com,https://berkshirehathaway.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
blarg.net,https://blarg.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
blog.fefe.de,https://blog.fefe.de,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
boingboing.net,https://boingboing.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
brandur.org,https://brandur.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
bway.net,https://bway.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
bway.org,https://bway.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
c2.com,https://c2.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
catb.org,https://catb.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ciechanow.ski,https://ciechanow.ski,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
ciechanowski.me,https://ciechanowski.me,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
cliki.net,https://cliki.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
craphound.com,https://craphound.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
crocker.com,https://crocker.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
crookedtimber.org,https://crookedtimber.org,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
cyberramp.net,https://cyberramp.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
danluu.com,https://danluu.com,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
daringfireball.net,https://daringfireball.net,Personal/independent sites,public_curated_registry,deterministic_sample_seed_42,2026-08-17T19:48:05.066232+00:00
